time,tip_u_z,elbow_u_z
10.660000,2.499233764842739,-4.018414674198105
10.670000,2.465549841712573,-4.023692981348942
10.680000,2.43174506959929,-4.028672379711868
10.690000,2.397822117336823,-4.033347062218327
10.700000,2.363774975557844,-4.037714145016789
10.710000,2.329605232604874,-4.04177509402533
10.720000,2.295321034561073,-4.045530766088858
10.730000,2.260926109013173,-4.048983753525597
10.740000,2.226415658857512,-4.052140807637502
10.750000,2.19178111757027,-4.055001006937978
10.760000,2.157020661590257,-4.057548570009155
10.770000,2.122137926350151,-4.059770380328515
10.780000,2.087134244960883,-4.061669582788093
10.790000,2.052008418412111,-4.063253130090638
10.800000,2.016754689255378,-4.06452139465189
10.810000,1.981367412661148,-4.065472537719605
10.820000,1.94585136314507,-4.066104646578169
10.830000,1.91021302098482,-4.066417421963916
10.840000,1.874451741472802,-4.066417458918296
10.850000,1.838569260671933,-4.066112585649188
10.860000,1.802575132858255,-4.065499186992841
10.870000,1.766475023938817,-4.064566919420717
10.880000,1.730254004247574,-4.063313867774005
10.890000,1.693888468292886,-4.061743166883265
10.900000,1.65737809213399,-4.059852635999936
10.910000,1.62073535851623,-4.057639217970354
10.920000,1.583956819979476,-4.055098113876577
10.930000,1.547036528732016,-4.052219404117241
10.940000,1.509975169537989,-4.049002784461017
10.950000,1.472770136059218,-4.045459703532577
10.960000,1.435426868308511,-4.04159309999486
10.970000,1.397955627733876,-4.037399089477008
10.980000,1.360353368412651,-4.032883170978804
10.990000,1.322616346148675,-4.028051349545001
11.000000,1.284745822035883,-4.022897202507318
11.010000,1.246736348024704,-4.017409212811995
11.020000,1.208583830967204,-4.011582652417383
11.030000,1.170284588823022,-4.005421996159383
11.040000,1.13182645670101,-3.998930985975659
11.050000,1.093199393009566,-3.992104303037765
11.060000,1.054399273255211,-3.984937614821555
11.070000,1.015430553067878,-3.977433144963367
11.080000,0.9763079602296412,-3.969590171156298
11.090000,0.9370333589097559,-3.961407277053448
11.100000,0.8975960409791792,-3.952884985594423
11.110000,0.8579979223111052,-3.944020352648022
11.120000,0.8182402945191722,-3.934817522815488
11.130000,0.7783136611849324,-3.925289563277333
11.140000,0.7382175405992417,-3.915436466847483
11.150000,0.6979520269942225,-3.905248462942067
11.160000,0.6575079821641604,-3.894724322328102
11.170000,0.6168840994408785,-3.88386025694833
11.180000,0.5760839563479406,-3.872645646112389
11.190000,0.5351052327013167,-3.861081810446021
11.200000,0.4939442387290415,-3.84918157558356
11.210000,0.4525942821673469,-3.836954744263589
11.220000,0.4110457589110039,-3.824404391084406
11.230000,0.369292629728118,-3.811526457652166
11.240000,0.3273367812429051,-3.79831411480234
11.250000,0.2851905584217894,-3.784769153130802
11.260000,0.242859994998597,-3.770899858080721
11.270000,0.2003337799469353,-3.75670790244031
11.280000,0.1576071320160938,-3.74218742908005
11.290000,0.1146852643620391,-3.72733582243589
11.300000,0.07155968429579287,-3.712161560853478
11.310000,0.02821712493622082,-3.696677635956854
11.320000,-0.01533950066917697,-3.68088838715533
11.330000,-0.05909702452236857,-3.664791175257085
11.340000,-0.1030484883999449,-3.648384625584253
11.350000,-0.1472038996755601,-3.631666963200894
11.360000,-0.1915802696663753,-3.614640042806469
11.370000,-0.2361812066897821,-3.597315669491112
11.380000,-0.280998641841207,-3.579701253016752
11.390000,-0.326026614615886,-3.561790158155344
11.400000,-0.3712737353213242,-3.543579708433441
11.410000,-0.4167588555668246,-3.525082105534674
11.420000,-0.4624788621070203,-3.506309027229789
11.430000,-0.5084124970422887,-3.48726279678427
11.440000,-0.5545596093709104,-3.467948680605669
11.450000,-0.6009272439180667,-3.448380141060611
11.460000,-0.647507165374046,-3.428566807437154
11.470000,-0.6942995561385661,-3.408508750287746
11.480000,-0.7413081056650351,-3.388202793623893
11.490000,-0.7885238628714321,-3.367646458477787
11.500000,-0.8359511333758674,-3.346841995534364
11.510000,-0.8836100163310293,-3.32579921015172
11.520000,-0.9315125557530229,-3.304525690877327
11.530000,-0.9796597764180264,-3.283022010670381
11.540000,-1.028040126765225,-3.261296055446414
11.550000,-1.076638313684506,-3.239364291155201
11.560000,-1.125449324885401,-3.21723341859346
11.570000,-1.174465043191071,-3.194901664801978
11.580000,-1.223675922916379,-3.172375392210192
11.590000,-1.273084334960125,-3.14966729090064
11.600000,-1.322688415198273,-3.126787746811677
11.610000,-1.372487645666128,-3.103746238348121
11.620000,-1.422499708727939,-3.080547792447121
11.630000,-1.472733561013376,-3.057185731756137
11.640000,-1.523178487724447,-3.033648438874729
11.650000,-1.573824892577535,-3.009934839681057
11.660000,-1.624662574303811,-2.986054116694275
11.670000,-1.675680206969273,-2.962014143251771
11.680000,-1.726876196507659,-2.937825895836234
11.690000,-1.778252828428015,-2.913506292069494
11.700000,-1.829807966149483,-2.889061175338752
11.710000,-1.881530160910894,-2.864488017664216
11.720000,-1.933403113335441,-2.839796941882659
11.730000,-1.985419000345015,-2.814999689458783
11.740000,-2.037571341844162,-2.79009010471199
11.750000,-2.089854882152894,-2.76505620770665
11.760000,-2.142278623358211,-2.739895591396381
11.770000,-2.194843908573851,-2.714617313550694
11.780000,-2.247537948829517,-2.689237897471861
